step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
249,180.000,0.02539,0.00023,2.33236,1.01844,0.00000,0.36720,1.22590,0.00556,0.02268,0.00208,0.00000,0.00000,0.09479,0.00044,0.00000,0.37956,1.92345,1.14990,0.00000,0.75846,0.00000,0.00000,0.00000,1.74012,0.06359,0.00024,2.08870,0.93806,0.00000,0.35952,1.00045,0.00429,0.01840,0.00154,0.00000,0.00000,0.09596,0.00043,0.00000,0.40396,2.29068,1.24183,0.00000,0.69896,0.00000,0.00000,0.49374,1.59488,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3.74363,1.25622,3.54815,2.49858
250,180.000,0.02202,0.00020,2.14532,0.85609,0.00000,0.36066,0.94670,0.00385,0.01784,0.00156,0.00000,0.00000,0.08925,0.00049,0.00000,0.38936,1.92142,1.18601,0.00000,0.66704,0.00000,0.00000,0.00000,2.24891,0.05112,0.00023,2.10569,0.91347,0.00000,0.35986,0.98432,0.00416,0.01823,0.00155,0.00000,0.00000,0.09395,0.00045,0.00000,0.39958,2.17990,1.22508,0.00000,0.68938,0.00000,0.00000,0.34562,1.79108,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3.38430,0.96994,3.58653,2.91594
251,180.000,0.00411,0.00015,1.98080,0.71748,0.00000,0.31531,0.78428,0.00412,0.01746,0.00191,0.00000,0.00000,0.32737,0.00076,0.00000,0.52964,2.37159,1.55166,0.00000,0.85040,0.00000,0.00000,0.00000,2.57598,0.03702,0.00021,2.06822,0.85467,0.00000,0.34650,0.92431,0.00415,0.01800,0.00166,0.00000,0.00000,0.16398,0.00054,0.00000,0.43860,2.23741,1.32305,0.00000,0.73769,0.00000,0.00000,0.24193,2.02655,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3.01786,0.80778,4.78103,3.42639
252,180.000,0.00365,0.00013,2.16410,0.74557,0.00000,0.30786,0.30706,0.00189,0.00676,0.00076,0.00000,0.00000,0.57022,0.00088,0.00000,0.51987,2.09376,1.59756,0.00000,0.78925,0.00000,0.00000,0.00000,2.11448,0.02701,0.00018,2.09699,0.82194,0.00000,0.33490,0.73914,0.00347,0.01463,0.00139,0.00000,0.00000,0.28585,0.00064,0.00000,0.46298,2.19432,1.40541,0.00000,0.75316,0.00000,0.00000,0.16935,2.05293,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3.22132,0.31648,4.78230,2.90373
253,180.000,0.00350,0.00012,2.10714,0.73952,0.00000,0.28379,0.98555,0.00641,0.02226,0.00257,0.00000,0.00000,0.52344,0.00089,0.00000,0.50081,1.82240,1.43584,0.00000,0.82520,0.00000,0.00000,0.00000,2.42061,0.01996,0.00017,2.10003,0.79721,0.00000,0.31957,0.81306,0.00435,0.01692,0.00174,0.00000,0.00000,0.35713,0.00072,0.00000,0.47433,2.08274,1.41454,0.00000,0.77477,0.00000,0.00000,0.11855,2.16323,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3.13407,1.01679,4.28338,3.24581
254,180.000,0.00729,0.00016,2.49218,0.91184,0.00000,0.34629,1.68529,0.01034,0.03299,0.00396,0.00000,0.00000,0.20783,0.00058,0.00000,0.32386,1.15802,0.92655,0.00000,0.72613,0.00000,0.00000,0.00000,2.23991,0.01615,0.00016,2.21768,0.83160,0.00000,0.32758,1.07473,0.00615,0.02174,0.00241,0.00000,0.00000,0.31234,0.00067,0.00000,0.42919,1.80533,1.26814,0.00000,0.76018,0.00000,0.00000,0.08298,2.18624,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.75776,1.73258,2.61684,2.96603
255,180.000,0.00475,0.00015,1.88495,0.72835,0.00000,0.28772,1.26195,0.00785,0.02734,0.00319,0.00000,0.00000,0.34289,0.00070,0.00000,0.45293,1.83656,1.30266,0.00000,0.86853,0.00000,0.00000,0.00000,2.51513,0.01273,0.00016,2.11786,0.80063,0.00000,0.31563,1.13090,0.00666,0.02342,0.00264,0.00000,0.00000,0.32150,0.00068,0.00000,0.43631,1.81470,1.27850,0.00000,0.79268,0.00000,0.00000,0.05809,2.28490,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2.90592,1.30033,3.93574,3.38366
256,180.000,0.00327,0.00014,1.84226,0.71867,0.00000,0.26780,0.51921,0.00356,0.01145,0.00128,0.00000,0.00000,0.58199,0.00081,0.00000,0.50469,2.05846,1.54719,0.00000,0.95565,0.00000,0.00000,0.00000,2.47558,0.00989,0.00015,2.03518,0.77604,0.00000,0.30128,0.94739,0.00573,0.01983,0.00224,0.00000,0.00000,0.39965,0.00072,0.00000,0.45683,1.88783,1.35910,0.00000,0.84157,0.00000,0.00000,0.04066,2.34211,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2.83214,0.53551,4.69314,3.43123
257,180.000,0.00399,0.00015,2.17574,0.85243,0.00000,0.28818,0.42913,0.00342,0.00924,0.00112,0.00000,0.00000,0.45022,0.00073,0.00000,0.35795,1.12751,1.06267,0.00000,0.92681,0.00000,0.00000,0.00000,2.40933,0.00812,0.00015,2.07735,0.79896,0.00000,0.29735,0.79191,0.00504,0.01665,0.00190,0.00000,0.00000,0.41482,0.00072,0.00000,0.42716,1.65973,1.27017,0.00000,0.86715,0.00000,0.00000,0.02846,2.36227,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.32050,0.44291,2.99908,3.33614
258,180.000,0.00487,0.00019,2.21730,0.93809,0.00000,0.32161,1.48193,0.01029,0.02960,0.00388,0.00000,0.00000,0.10403,0.00042,0.00000,0.26888,1.02765,0.76101,0.00000,0.74081,0.00000,0.00000,0.00000,2.34627,0.00715,0.00016,2.11934,0.84070,0.00000,0.30463,0.99892,0.00661,0.02054,0.00250,0.00000,0.00000,0.32158,0.00063,0.00000,0.37968,1.47011,1.11742,0.00000,0.82925,0.00000,0.00000,0.01992,2.35747,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.48206,1.52571,2.16199,3.08709
259,180.000,0.00788,0.00025,1.84960,0.89326,0.00000,0.33175,1.38372,0.00680,0.02485,0.00252,0.00000,0.00000,0.02724,0.00027,0.00000,0.21438,0.98191,0.61959,0.00000,0.82146,0.00000,0.00000,0.00000,1.95164,0.00737,0.00019,2.03841,0.85647,0.00000,0.31276,1.11436,0.00667,0.02183,0.00250,0.00000,0.00000,0.23328,0.00052,0.00000,0.33009,1.32365,0.96807,0.00000,0.82691,0.00000,0.00000,0.01395,2.23572,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.08273,1.41788,1.84340,2.77311
260,180.000,0.02085,0.00026,1.81127,0.87754,0.00000,0.33941,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08295,0.00042,0.00000,0.33921,1.69923,1.07221,0.00000,0.95806,0.00000,0.00000,0.00000,2.47073,0.01141,0.00021,1.97027,0.86279,0.00000,0.32076,0.78005,0.00467,0.01528,0.00175,0.00000,0.00000,0.18818,0.00049,0.00000,0.33282,1.43632,0.99932,0.00000,0.86625,0.00000,0.00000,0.00976,2.30623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.04932,0.00000,3.19402,3.42879
261,180.000,0.01342,0.00022,2.10347,0.87970,0.00000,0.37452,0.67102,0.00423,0.01430,0.00164,0.00000,0.00000,0.18696,0.00089,0.00000,0.60455,2.63767,1.83273,0.00000,0.71006,0.00000,0.00000,0.00000,2.29868,0.01201,0.00021,2.01023,0.86786,0.00000,0.33689,0.74734,0.00454,0.01499,0.00172,0.00000,0.00000,0.18782,0.00061,0.00000,0.41434,1.79673,1.24934,0.00000,0.81940,0.00000,0.00000,0.00683,2.30396,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.37133,0.69118,5.26280,3.00874
262,180.000,0.01337,0.00020,2.03517,0.83331,0.00000,0.35162,0.63017,0.00505,0.01378,0.00196,0.00000,0.00000,0.17412,0.00088,0.00000,0.59606,2.65203,1.79260,0.00000,0.78488,0.00000,0.00000,0.00000,2.71500,0.01242,0.00021,2.01771,0.85750,0.00000,0.34131,0.71219,0.00469,0.01463,0.00179,0.00000,0.00000,0.18371,0.00069,0.00000,0.46886,2.05332,1.41232,0.00000,0.80904,0.00000,0.00000,0.00478,2.42728,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3.23366,0.65096,5.21569,3.49989
263,180.000,0.01895,0.00023,1.93501,0.85600,0.00000,0.35333,1.43495,0.00993,0.02932,0.00397,0.00000,0.00000,0.14583,0.00083,0.00000,0.48171,1.72665,1.31181,0.00000,0.81099,0.00000,0.00000,0.00000,2.45338,0.01438,0.00022,1.99290,0.85705,0.00000,0.34491,0.92902,0.00626,0.01903,0.00245,0.00000,0.00000,0.17235,0.00073,0.00000,0.47271,1.95532,1.38217,0.00000,0.80962,0.00000,0.00000,0.00335,2.43511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.16352,1.47818,3.66683,3.26437
264,180.000,0.00935,0.00022,1.79041,0.79802,0.00000,0.33312,0.83933,0.00611,0.01948,0.00261,0.00000,0.00000,0.21794,0.00087,0.00000,0.56658,2.26311,1.54618,0.00000,1.01749,0.00000,0.00000,0.00000,2.70392,0.01287,0.00022,1.93215,0.83934,0.00000,0.34137,0.90211,0.00622,0.01917,0.00249,0.00000,0.00000,0.18602,0.00077,0.00000,0.50087,2.04766,1.43137,0.00000,0.87198,0.00000,0.00000,0.00234,2.51575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2.93112,0.86753,4.59468,3.72140
265,180.000,0.00582,0.00020,1.98020,0.86014,0.00000,0.32101,0.99704,0.00785,0.02195,0.00309,0.00000,0.00000,0.22752,0.00099,0.00000,0.49266,1.53954,1.28688,0.00000,1.01797,0.00000,0.00000,0.00000,2.61652,0.01075,0.00021,1.94657,0.84558,0.00000,0.33527,0.93059,0.00671,0.02000,0.00267,0.00000,0.00000,0.19847,0.00084,0.00000,0.49841,1.89522,1.38802,0.00000,0.91578,0.00000,0.00000,0.00164,2.54598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.16737,1.02994,3.54759,3.63449
266,180.000,0.01302,0.00023,1.72497,0.82728,0.00000,0.31495,1.31665,0.00918,0.02626,0.00322,0.00000,0.00000,0.11652,0.00075,0.00000,0.43138,1.53873,1.16100,0.00000,1.09881,0.00000,0.00000,0.00000,2.73665,0.01143,0.00022,1.88009,0.84009,0.00000,0.32917,1.04641,0.00745,0.02188,0.00284,0.00000,0.00000,0.17389,0.00081,0.00000,0.47830,1.78827,1.31992,0.00000,0.97069,0.00000,0.00000,0.00115,2.60318,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2.88045,1.35531,3.24838,3.83545
267,180.000,0.02060,0.00028,1.77172,0.91410,0.00000,0.33580,1.46184,0.00941,0.03094,0.00355,0.00000,0.00000,0.10055,0.00081,0.00000,0.48062,1.61593,1.20251,0.00000,1.03099,0.00000,0.00000,0.00000,2.85868,0.01418,0.00024,1.84758,0.86229,0.00000,0.33116,1.17104,0.00804,0.02460,0.00305,0.00000,0.00000,0.15188,0.00081,0.00000,0.47900,1.73657,1.28470,0.00000,0.98878,0.00000,0.00000,0.00080,2.67983,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.04250,1.50574,3.40042,3.88967
268,180.000,0.01878,0.00026,1.90678,0.95075,0.00000,0.32674,0.63854,0.00464,0.01421,0.00154,0.00000,0.00000,0.18018,0.00075,0.00000,0.44211,1.62081,1.19943,0.00000,0.90469,0.00000,0.00000,0.00000,2.14880,0.01556,0.00024,1.86534,0.88883,0.00000,0.32983,1.01129,0.00702,0.02148,0.00260,0.00000,0.00000,0.16037,0.00079,0.00000,0.46793,1.70184,1.25912,0.00000,0.96355,0.00000,0.00000,0.00056,2.52052,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.20331,0.65894,3.44328,3.05349
269,180.000,0.01494,0.00023,2.07151,0.97997,0.00000,0.32559,0.43125,0.00306,0.00930,0.00095,0.00000,0.00000,0.15560,0.00084,0.00000,0.52683,2.14241,1.51740,0.00000,0.83237,0.00000,0.00000,0.00000,2.17238,0.01538,0.00024,1.92719,0.91617,0.00000,0.32856,0.83728,0.00583,0.01783,0.00211,0.00000,0.00000,0.15894,0.00080,0.00000,0.48560,1.83401,1.33660,0.00000,0.92420,0.00000,0.00000,0.00039,2.41608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.39224,0.44455,4.34308,3.00475
270,180.000,0.01689,0.00022,2.01972,0.93459,0.00000,0.31857,0.69777,0.00468,0.01510,0.00162,0.00000,0.00000,0.12382,0.00070,0.00000,0.39153,1.41041,1.05047,0.00000,0.95910,0.00000,0.00000,0.00000,2.23714,0.01583,0.00023,1.95495,0.92170,0.00000,0.32556,0.79543,0.00548,0.01701,0.00196,0.00000,0.00000,0.14841,0.00077,0.00000,0.45738,1.70693,1.25076,0.00000,0.93467,0.00000,0.00000,0.00028,2.36240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.28998,0.71917,2.97693,3.19624
271,180.000,0.01081,0.00021,2.07984,0.92983,0.00000,0.32109,0.56880,0.00384,0.01367,0.00151,0.00000,0.00000,0.18887,0.00095,0.00000,0.56119,2.09679,1.47288,0.00000,0.85258,0.00000,0.00000,0.00000,1.98638,0.01432,0.00023,1.99242,0.92414,0.00000,0.32422,0.72744,0.00499,0.01601,0.00183,0.00000,0.00000,0.16054,0.00083,0.00000,0.48852,1.82389,1.31740,0.00000,0.91004,0.00000,0.00000,0.00019,2.24959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.34178,0.58782,4.32068,2.83896
272,180.000,0.03136,0.00021,2.23636,0.92147,0.00000,0.36833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05846,0.00076,0.00000,0.48102,2.25699,1.50657,0.00000,0.68449,0.00000,0.00000,0.00000,1.79116,0.01944,0.00022,2.06560,0.92334,0.00000,0.33745,0.50921,0.00349,0.01120,0.00128,0.00000,0.00000,0.12992,0.00081,0.00000,0.48627,1.95382,1.37415,0.00000,0.84238,0.00000,0.00000,0.00014,2.11206,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.55774,0.00000,4.30379,2.47565
273,180.000,0.31469,0.00033,2.55952,1.01601,0.00000,0.59587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03392,0.00081,0.00000,0.58638,3.13283,1.84213,0.00000,0.27267,0.00000,0.00000,0.00000,1.19316,0.10801,0.00025,2.21378,0.95114,0.00000,0.41498,0.35644,0.00245,0.00784,0.00089,0.00000,0.00000,0.10112,0.00081,0.00000,0.51630,2.30752,1.51454,0.00000,0.67147,0.00000,0.00000,0.00009,1.83639,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,4.48641,0.00000,5.59608,1.46584
274,180.000,0.35944,0.00038,1.99980,0.91600,0.00000,0.53681,0.25577,0.00112,0.00336,0.00029,0.00000,0.00000,0.02083,0.00049,0.00000,0.46755,3.10698,1.49644,0.00000,0.44723,0.00000,0.00000,0.00000,1.92515,0.18344,0.00029,2.14958,0.94060,0.00000,0.45153,0.32624,0.00205,0.00650,0.00071,0.00000,0.00000,0.07703,0.00071,0.00000,0.50168,2.54736,1.50911,0.00000,0.60420,0.00000,0.00000,0.00007,1.86302,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3.81244,0.26054,5.09229,2.37238
275,180.000,0.40067,0.00046,2.28604,1.05740,0.00000,0.63131,0.31793,0.00160,0.00406,0.00042,0.00000,0.00000,0.01449,0.00035,0.00000,0.34933,2.45217,1.13604,0.00000,0.33600,0.00000,0.00000,0.00000,1.49138,0.24861,0.00034,2.19052,0.97564,0.00000,0.50546,0.32375,0.00191,0.00577,0.00063,0.00000,0.00000,0.05827,0.00060,0.00000,0.45597,2.51880,1.39719,0.00000,0.52374,0.00000,0.00000,0.00005,1.75153,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,4.37588,0.32401,3.95238,1.82738
276,180.000,0.49771,0.00037,2.39578,1.05713,0.00000,0.56349,2.10092,0.01337,0.02553,0.00401,0.00000,0.00000,0.00556,0.00019,0.00000,0.14685,0.74983,0.41311,0.00000,0.29788,0.00000,0.00000,0.77447,0.78072,0.32334,0.00035,2.25210,1.00008,0.00000,0.52287,0.85690,0.00535,0.01169,0.00164,0.00000,0.00000,0.04246,0.00048,0.00000,0.36324,1.98811,1.10197,0.00000,0.45598,0.00000,0.00000,0.23237,1.46029,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4.51448,2.14382,1.31554,1.85307
277,180.000,0.18044,0.00023,2.38323,0.90761,0.00000,0.45709,4.23596,0.04962,0.08044,0.02288,0.00000,0.00000,0.00777,0.00048,0.00000,0.26835,0.98480,0.61737,0.00000,0.53909,0.00000,0.00000,0.00000,2.52006,0.28047,0.00032,2.29144,0.97234,0.00000,0.50314,1.87062,0.01863,0.03232,0.00801,0.00000,0.00000,0.03205,0.00048,0.00000,0.33477,1.68712,0.95659,0.00000,0.48091,0.00000,0.00000,0.16266,1.77822,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.92860,4.38889,1.87877,3.05915
278,180.000,0.04471,0.00016,2.14059,0.74925,0.00000,0.35963,4.06773,0.03960,0.07118,0.01566,0.00000,0.00000,0.03156,0.00043,0.00000,0.16126,0.39075,0.29477,0.00000,0.51538,0.00000,0.00000,0.00000,2.07250,0.20974,0.00027,2.24618,0.90541,0.00000,0.46009,2.52975,0.02492,0.04398,0.01031,0.00000,0.00000,0.03190,0.00046,0.00000,0.28272,1.29821,0.75804,0.00000,0.49125,0.00000,0.00000,0.11386,1.86650,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.29433,4.19418,0.87877,2.58788
279,180.000,0.01483,0.00015,2.48156,0.77507,0.00000,0.39337,3.79848,0.02957,0.06933,0.01300,0.00000,0.00000,0.05962,0.00067,0.00000,0.22923,0.48744,0.35321,0.00000,0.49141,0.00000,0.00000,0.00000,2.05066,0.15127,0.00023,2.31680,0.86631,0.00000,0.44007,2.91037,0.02632,0.05158,0.01112,0.00000,0.00000,0.04022,0.00053,0.00000,0.26667,1.05498,0.63659,0.00000,0.49130,0.00000,0.00000,0.07970,1.92175,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.66498,3.91039,1.13017,2.54206
280,180.000,0.00541,0.00011,2.66997,0.71867,0.00000,0.37361,3.76201,0.02697,0.07160,0.01193,0.00000,0.00000,0.05820,0.00067,0.00000,0.16238,0.29310,0.24060,0.00000,0.54778,0.00000,0.00000,0.00000,2.01286,0.10751,0.00020,2.42275,0.82202,0.00000,0.42013,3.16586,0.02651,0.05759,0.01136,0.00000,0.00000,0.04561,0.00057,0.00000,0.23539,0.82642,0.51779,0.00000,0.50824,0.00000,0.00000,0.05579,1.94908,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.76777,3.87250,0.75496,2.56063
281,180.000,0.00474,0.00009,2.65092,0.61253,0.00000,0.37240,3.77881,0.02420,0.07144,0.01059,0.00000,0.00000,0.10812,0.00129,0.00000,0.25282,0.42454,0.36599,0.00000,0.66153,0.00000,0.00000,0.00000,2.32149,0.07668,0.00017,2.49120,0.75917,0.00000,0.40581,3.34975,0.02582,0.06174,0.01113,0.00000,0.00000,0.06436,0.00079,0.00000,0.24061,0.70585,0.47225,0.00000,0.55423,0.00000,0.00000,0.03905,2.06080,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.64069,3.88505,1.15275,2.98301
282,180.000,0.00475,0.00010,2.50918,0.58272,0.00000,0.37821,3.85136,0.02167,0.07066,0.00899,0.00000,0.00000,0.07914,0.00161,0.00000,0.29990,0.52180,0.46657,0.00000,0.73126,0.00000,0.00000,0.00000,2.49136,0.05510,0.00014,2.49659,0.70624,0.00000,0.39753,3.50023,0.02458,0.06442,0.01049,0.00000,0.00000,0.06880,0.00103,0.00000,0.25840,0.65064,0.47055,0.00000,0.60734,0.00000,0.00000,0.02734,2.18997,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.47495,3.95268,1.36903,3.22262
283,180.000,0.01372,0.00014,2.83125,0.70967,0.00000,0.49129,3.86651,0.02061,0.06709,0.00877,0.00000,0.00000,0.02423,0.00206,0.00000,0.40753,0.78118,0.68614,0.00000,0.83617,0.00000,0.00000,0.00000,2.90998,0.04269,0.00014,2.59699,0.70726,0.00000,0.42566,3.61012,0.02339,0.06522,0.00997,0.00000,0.00000,0.05543,0.00134,0.00000,0.30314,0.68980,0.53523,0.00000,0.67599,0.00000,0.00000,0.01914,2.40597,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.04607,3.96299,1.90114,3.74615
284,180.000,0.02940,0.00020,2.89383,0.74777,0.00000,0.62952,3.70435,0.01988,0.06720,0.00994,0.00000,0.00000,0.00550,0.00204,0.00000,0.43605,0.90587,0.76605,0.00000,0.61296,0.00000,0.00000,0.00000,2.40774,0.03870,0.00016,2.68605,0.71942,0.00000,0.48682,3.63839,0.02233,0.06581,0.00996,0.00000,0.00000,0.04045,0.00155,0.00000,0.34301,0.75462,0.60447,0.00000,0.65708,0.00000,0.00000,0.01340,2.40651,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.30072,3.80136,2.11550,3.02071
285,180.000,0.06493,0.00018,3.09932,0.75040,0.00000,0.61777,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01324,0.00521,0.00000,1.01397,2.22708,1.97286,0.00000,0.49665,0.00000,0.00000,0.00000,1.78983,0.04657,0.00017,2.81003,0.72871,0.00000,0.52610,2.54687,0.01563,0.04607,0.00697,0.00000,0.00000,0.03229,0.00265,0.00000,0.54430,1.19636,1.01499,0.00000,0.60895,0.00000,0.00000,0.00938,2.22150,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4.53261,0.00000,5.23236,2.28649
286,180.000,0.04759,0.00015,2.65265,0.61684,0.00000,0.53876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01271,0.00522,0.00000,1.08371,2.53687,2.17781,0.00000,0.59267,0.00000,0.00000,0.00000,2.15487,0.04688,0.00016,2.76281,0.69515,0.00000,0.52990,1.78281,0.01094,0.03225,0.00488,0.00000,0.00000,0.02641,0.00342,0.00000,0.70612,1.59851,1.36384,0.00000,0.60407,0.00000,0.00000,0.00656,2.20151,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.85599,0.00000,5.81632,2.74754
287,180.000,0.03910,0.00014,2.23736,0.56009,0.00000,0.45432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01746,0.00713,0.00000,1.34749,2.95383,2.63650,0.00000,0.82712,0.00000,0.00000,0.00000,2.58588,0.04454,0.00015,2.60518,0.65463,0.00000,0.50723,1.24797,0.00766,0.02257,0.00342,0.00000,0.00000,0.02373,0.00453,0.00000,0.89853,2.00511,1.74563,0.00000,0.67098,0.00000,0.00000,0.00459,2.31682,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3.29101,0.00000,6.96241,3.41300
288,180.000,0.02686,0.00014,2.14593,0.55729,0.00000,0.44357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01639,0.00617,0.00000,1.17049,2.54447,2.27958,0.00000,0.77052,0.00000,0.00000,0.00000,2.36758,0.03924,0.00015,2.46741,0.62543,0.00000,0.48813,0.87358,0.00536,0.01580,0.00239,0.00000,0.00000,0.02153,0.00502,0.00000,0.98012,2.16691,1.90582,0.00000,0.70084,0.00000,0.00000,0.00322,2.33205,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3.17379,0.00000,6.01710,3.13809
289,180.000,0.01705,0.00014,2.53174,0.61632,0.00000,0.46810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01495,0.00630,0.00000,1.14110,2.35743,2.11967,0.00000,0.84124,0.00000,0.00000,0.00000,2.84001,0.03258,0.00015,2.48671,0.62270,0.00000,0.48212,0.61150,0.00375,0.01106,0.00167,0.00000,0.00000,0.01955,0.00541,0.00000,1.02841,2.22407,1.96997,0.00000,0.74296,0.00000,0.00000,0.00225,2.48444,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,3.63335,0.00000,5.63945,3.68125
290,180.000,0.01216,0.00012,2.95534,0.65004,0.00000,0.49004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01329,0.00611,0.00000,0.96090,1.83631,1.73090,0.00000,0.76388,0.00000,0.00000,0.00000,2.33425,0.02646,0.00014,2.62730,0.63090,0.00000,0.48449,0.42805,0.00263,0.00774,0.00117,0.00000,0.00000,0.01767,0.00562,0.00000,1.00816,2.10774,1.89825,0.00000,0.74923,0.00000,0.00000,0.00158,2.43938,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,4.10770,0.00000,4.54750,3.09812
